date,sku_id,brand_id,category,segment_id,units_sold,seasonality_mult,event_effect
2022-12-24,WS-CI-001,WS,Cookware,SEG-03,240,2.5,2.491
2022-12-25,WS-CI-001,WS,Cookware,SEG-01,220,2.5,2.703
2022-12-26,WS-CI-001,WS,Cookware,SEG-04,86,2.5,1.025
2022-12-27,WS-CI-001,WS,Cookware,SEG-07,78,2.5,1.158
2022-12-28,WS-CI-001,WS,Cookware,SEG-03,79,2.5,1.314
2022-12-29,WS-CI-001,WS,Cookware,SEG-06,103,2.5,1.502
2022-12-30,WS-CI-001,WS,Cookware,SEG-05,138,2.5,1.737
2022-12-31,WS-CI-001,WS,Cookware,SEG-04,206,2.5,2.037
2023-01-01,WS-CI-001,WS,Cookware,SEG-06,111,1.0,2.426
2023-01-02,WS-CI-001,WS,Cookware,SEG-03,25,1.0,0.738
2023-01-03,WS-CI-001,WS,Cookware,SEG-07,24,1.0,0.816
2023-01-04,WS-CI-001,WS,Cookware,SEG-01,30,1.0,0.869
2023-01-05,WS-CI-001,WS,Cookware,SEG-09,31,1.0,0.939
2023-01-06,WS-CI-001,WS,Cookware,SEG-05,35,1.0,0.959
2023-01-07,WS-CI-001,WS,Cookware,SEG-07,40,1.0,1.0
2023-01-08,WS-CI-001,WS,Cookware,SEG-07,39,1.0,1.0
2023-01-09,WS-CI-001,WS,Cookware,SEG-07,32,1.0,1.0
2023-01-10,WS-CI-001,WS,Cookware,SEG-04,29,1.0,1.0
2023-01-11,WS-CI-001,WS,Cookware,SEG-01,32,1.0,1.0
2023-01-12,WS-CI-001,WS,Cookware,SEG-06,29,1.0,1.0
2023-01-13,WS-CI-001,WS,Cookware,SEG-03,37,1.0,1.0
2023-01-14,WS-CI-001,WS,Cookware,SEG-03,45,1.0,1.0
2023-01-15,WS-CI-001,WS,Cookware,SEG-09,36,1.0,1.0
2023-01-16,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-01-17,WS-CI-001,WS,Cookware,SEG-03,29,1.0,1.0
2023-01-18,WS-CI-001,WS,Cookware,SEG-03,28,1.0,1.0
2023-01-19,WS-CI-001,WS,Cookware,SEG-04,33,1.0,1.0
2023-01-20,WS-CI-001,WS,Cookware,SEG-04,32,1.0,1.0
2023-01-21,WS-CI-001,WS,Cookware,SEG-03,42,1.0,1.0
2023-01-22,WS-CI-001,WS,Cookware,SEG-02,46,1.0,1.0
2023-01-23,WS-CI-001,WS,Cookware,SEG-04,33,1.0,1.0
2023-01-24,WS-CI-001,WS,Cookware,SEG-10,30,1.0,1.0
2023-01-25,WS-CI-001,WS,Cookware,SEG-07,32,1.0,1.0
2023-01-26,WS-CI-001,WS,Cookware,SEG-09,29,1.0,1.0
2023-01-27,WS-CI-001,WS,Cookware,SEG-06,32,1.0,1.0
2023-01-28,WS-CI-001,WS,Cookware,SEG-03,42,1.0,1.0
2023-01-29,WS-CI-001,WS,Cookware,SEG-05,40,1.0,1.027
2023-01-30,WS-CI-001,WS,Cookware,SEG-01,29,1.0,1.037
2023-01-31,WS-CI-001,WS,Cookware,SEG-03,32,1.0,1.076
2023-02-01,WS-CI-001,WS,Cookware,SEG-04,35,1.0,1.101
2023-02-02,WS-CI-001,WS,Cookware,SEG-06,32,1.0,1.135
2023-02-03,WS-CI-001,WS,Cookware,SEG-06,43,1.0,1.179
2023-02-04,WS-CI-001,WS,Cookware,SEG-04,55,1.0,1.239
2023-02-05,WS-CI-001,WS,Cookware,SEG-04,53,1.0,1.318
2023-02-06,WS-CI-001,WS,Cookware,SEG-02,48,1.0,1.423
2023-02-07,WS-CI-001,WS,Cookware,SEG-04,44,1.0,1.562
2023-02-08,WS-CI-001,WS,Cookware,SEG-09,46,1.0,1.748
2023-02-09,WS-CI-001,WS,Cookware,SEG-08,59,1.0,1.996
2023-02-10,WS-CI-001,WS,Cookware,SEG-02,78,1.0,2.325
2023-02-11,WS-CI-001,WS,Cookware,SEG-01,115,1.0,2.764
2023-02-12,WS-CI-001,WS,Cookware,SEG-05,140,1.0,3.347
2023-02-13,WS-CI-001,WS,Cookware,SEG-06,58,1.0,2.017
2023-02-14,WS-CI-001,WS,Cookware,SEG-03,72,1.0,2.459
2023-02-15,WS-CI-001,WS,Cookware,SEG-08,22,1.0,0.846
2023-02-16,WS-CI-001,WS,Cookware,SEG-07,26,1.0,0.921
2023-02-17,WS-CI-001,WS,Cookware,SEG-07,35,1.0,0.959
2023-02-18,WS-CI-001,WS,Cookware,SEG-02,38,1.0,1.0
2023-02-19,WS-CI-001,WS,Cookware,SEG-02,41,1.0,1.0
2023-02-20,WS-CI-001,WS,Cookware,SEG-01,29,1.0,1.0
2023-02-21,WS-CI-001,WS,Cookware,SEG-03,30,1.0,1.0
2023-02-22,WS-CI-001,WS,Cookware,SEG-05,25,1.0,1.0
2023-02-23,WS-CI-001,WS,Cookware,SEG-09,29,1.0,1.0
2023-02-24,WS-CI-001,WS,Cookware,SEG-01,41,1.0,1.0
2023-02-25,WS-CI-001,WS,Cookware,SEG-04,47,1.0,1.0
2023-02-26,WS-CI-001,WS,Cookware,SEG-06,37,1.0,1.0
2023-02-27,WS-CI-001,WS,Cookware,SEG-02,33,1.0,1.0
2023-02-28,WS-CI-001,WS,Cookware,SEG-07,32,1.0,1.0
2023-03-01,WS-CI-001,WS,Cookware,SEG-05,30,1.0,1.0
2023-03-02,WS-CI-001,WS,Cookware,SEG-03,30,1.0,1.0
2023-03-03,WS-CI-001,WS,Cookware,SEG-06,33,1.0,1.0
2023-03-04,WS-CI-001,WS,Cookware,SEG-01,45,1.0,1.0
2023-03-05,WS-CI-001,WS,Cookware,SEG-07,42,1.0,1.0
2023-03-06,WS-CI-001,WS,Cookware,SEG-08,37,1.0,1.0
2023-03-07,WS-CI-001,WS,Cookware,SEG-01,25,1.0,1.0
2023-03-08,WS-CI-001,WS,Cookware,SEG-04,26,1.0,1.0
2023-03-09,WS-CI-001,WS,Cookware,SEG-02,33,1.0,1.0
2023-03-10,WS-CI-001,WS,Cookware,SEG-10,31,1.0,1.0
2023-03-11,WS-CI-001,WS,Cookware,SEG-05,46,1.0,1.0
2023-03-12,WS-CI-001,WS,Cookware,SEG-01,38,1.0,1.0
2023-03-13,WS-CI-001,WS,Cookware,SEG-03,31,1.0,1.0
2023-03-14,WS-CI-001,WS,Cookware,SEG-09,29,1.0,1.0
2023-03-15,WS-CI-001,WS,Cookware,SEG-04,26,1.0,1.0
2023-03-16,WS-CI-001,WS,Cookware,SEG-08,33,1.0,1.0
2023-03-17,WS-CI-001,WS,Cookware,SEG-07,40,1.0,1.0
2023-03-18,WS-CI-001,WS,Cookware,SEG-10,45,1.0,1.0
2023-03-19,WS-CI-001,WS,Cookware,SEG-06,38,1.0,1.0
2023-03-20,WS-CI-001,WS,Cookware,SEG-10,28,1.0,1.0
2023-03-21,WS-CI-001,WS,Cookware,SEG-09,25,1.0,1.0
2023-03-22,WS-CI-001,WS,Cookware,SEG-06,26,1.0,1.0
2023-03-23,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-03-24,WS-CI-001,WS,Cookware,SEG-05,36,1.0,1.0
2023-03-25,WS-CI-001,WS,Cookware,SEG-08,45,1.0,1.0
2023-03-26,WS-CI-001,WS,Cookware,SEG-05,33,1.0,1.0
2023-03-27,WS-CI-001,WS,Cookware,SEG-09,35,1.0,1.0
2023-03-28,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-03-29,WS-CI-001,WS,Cookware,SEG-05,28,1.0,1.0
2023-03-30,WS-CI-001,WS,Cookware,SEG-03,28,1.0,1.0
2023-03-31,WS-CI-001,WS,Cookware,SEG-03,40,1.0,1.027
2023-04-01,WS-CI-001,WS,Cookware,SEG-06,42,1.0,1.03
2023-04-02,WS-CI-001,WS,Cookware,SEG-08,40,1.0,1.033
2023-04-03,WS-CI-001,WS,Cookware,SEG-05,34,1.0,1.036
2023-04-04,WS-CI-001,WS,Cookware,SEG-06,28,1.0,1.039
2023-04-05,WS-CI-001,WS,Cookware,SEG-03,29,1.0,1.043
2023-04-06,WS-CI-001,WS,Cookware,SEG-01,34,1.0,1.047
2023-04-07,WS-CI-001,WS,Cookware,SEG-03,39,1.0,1.051
2023-04-08,WS-CI-001,WS,Cookware,SEG-03,47,1.0,1.056
2023-04-09,WS-CI-001,WS,Cookware,SEG-03,37,1.0,1.061
2023-04-10,WS-CI-001,WS,Cookware,SEG-05,34,1.0,1.067
2023-04-11,WS-CI-001,WS,Cookware,SEG-02,30,1.0,1.073
2023-04-12,WS-CI-001,WS,Cookware,SEG-02,32,1.0,1.08
2023-04-13,WS-CI-001,WS,Cookware,SEG-07,34,1.0,1.087
2023-04-14,WS-CI-001,WS,Cookware,SEG-07,39,1.0,1.095
2023-04-15,WS-CI-001,WS,Cookware,SEG-01,55,1.0,1.104
2023-04-16,WS-CI-001,WS,Cookware,SEG-04,42,1.0,1.114
2023-04-17,WS-CI-001,WS,Cookware,SEG-05,35,1.0,1.125
2023-04-18,WS-CI-001,WS,Cookware,SEG-04,30,1.0,1.136
2023-04-19,WS-CI-001,WS,Cookware,SEG-02,29,1.0,1.149
2023-04-20,WS-CI-001,WS,Cookware,SEG-04,32,1.0,1.163
2023-04-21,WS-CI-001,WS,Cookware,SEG-09,39,1.0,1.178
2023-04-22,WS-CI-001,WS,Cookware,SEG-06,55,1.0,1.194
2023-04-23,WS-CI-001,WS,Cookware,SEG-07,48,1.0,1.24
2023-04-24,WS-CI-001,WS,Cookware,SEG-09,41,1.0,1.265
2023-04-25,WS-CI-001,WS,Cookware,SEG-08,37,1.0,1.294
2023-04-26,WS-CI-001,WS,Cookware,SEG-04,39,1.0,1.326
2023-04-27,WS-CI-001,WS,Cookware,SEG-01,46,1.0,1.362
2023-04-28,WS-CI-001,WS,Cookware,SEG-03,42,1.0,1.402
2023-04-29,WS-CI-001,WS,Cookware,SEG-07,66,1.0,1.448
2023-04-30,WS-CI-001,WS,Cookware,SEG-09,46,1.0,1.5
2023-05-01,WS-CI-001,WS,Cookware,SEG-10,50,1.0,1.558
2023-05-02,WS-CI-001,WS,Cookware,SEG-04,55,1.0,1.625
2023-05-03,WS-CI-001,WS,Cookware,SEG-07,52,1.0,1.701
2023-05-04,WS-CI-001,WS,Cookware,SEG-05,56,1.0,1.788
2023-05-05,WS-CI-001,WS,Cookware,SEG-06,77,1.0,1.887
2023-05-06,WS-CI-001,WS,Cookware,SEG-02,79,1.0,2.001
2023-05-07,WS-CI-001,WS,Cookware,SEG-02,85,1.0,2.132
2023-05-08,WS-CI-001,WS,Cookware,SEG-04,77,1.0,2.283
2023-05-09,WS-CI-001,WS,Cookware,SEG-01,68,1.0,2.459
2023-05-10,WS-CI-001,WS,Cookware,SEG-03,74,1.0,2.662
2023-05-11,WS-CI-001,WS,Cookware,SEG-07,85,1.0,2.898
2023-05-12,WS-CI-001,WS,Cookware,SEG-04,113,1.0,3.174
2023-05-13,WS-CI-001,WS,Cookware,SEG-02,152,1.0,3.496
2023-05-14,WS-CI-001,WS,Cookware,SEG-04,151,1.0,3.872
2023-05-15,WS-CI-001,WS,Cookware,SEG-02,80,1.0,2.346
2023-05-16,WS-CI-001,WS,Cookware,SEG-06,16,1.0,0.661
2023-05-17,WS-CI-001,WS,Cookware,SEG-01,21,1.0,0.734
2023-05-18,WS-CI-001,WS,Cookware,SEG-04,23,1.0,0.805
2023-05-19,WS-CI-001,WS,Cookware,SEG-05,30,1.0,0.831
2023-05-20,WS-CI-001,WS,Cookware,SEG-01,36,1.0,0.853
2023-05-21,WS-CI-001,WS,Cookware,SEG-06,33,1.0,0.873
2023-05-22,WS-CI-001,WS,Cookware,SEG-02,30,1.0,0.89
2023-05-23,WS-CI-001,WS,Cookware,SEG-04,28,1.0,0.904
2023-05-24,WS-CI-001,WS,Cookware,SEG-01,26,1.0,0.917
2023-05-25,WS-CI-001,WS,Cookware,SEG-04,26,1.0,0.928
2023-05-26,WS-CI-001,WS,Cookware,SEG-02,29,1.0,0.938
2023-05-27,WS-CI-001,WS,Cookware,SEG-03,40,1.0,0.946
2023-05-28,WS-CI-001,WS,Cookware,SEG-07,37,1.0,0.953
2023-05-29,WS-CI-001,WS,Cookware,SEG-04,28,1.0,0.959
2023-05-30,WS-CI-001,WS,Cookware,SEG-07,31,1.0,1.0
2023-05-31,WS-CI-001,WS,Cookware,SEG-08,28,1.0,1.0
2023-06-01,WS-CI-001,WS,Cookware,SEG-03,26,1.0,1.0
2023-06-02,WS-CI-001,WS,Cookware,SEG-01,39,1.0,1.0
2023-06-03,WS-CI-001,WS,Cookware,SEG-01,46,1.0,1.0
2023-06-04,WS-CI-001,WS,Cookware,SEG-05,32,1.0,1.0
2023-06-05,WS-CI-001,WS,Cookware,SEG-10,31,1.0,1.0
2023-06-06,WS-CI-001,WS,Cookware,SEG-03,27,1.0,1.0
2023-06-07,WS-CI-001,WS,Cookware,SEG-06,33,1.0,1.0
2023-06-08,WS-CI-001,WS,Cookware,SEG-08,30,1.0,1.0
2023-06-09,WS-CI-001,WS,Cookware,SEG-06,31,1.0,1.0
2023-06-10,WS-CI-001,WS,Cookware,SEG-07,45,1.0,1.0
2023-06-11,WS-CI-001,WS,Cookware,SEG-10,35,1.0,1.0
2023-06-12,WS-CI-001,WS,Cookware,SEG-02,31,1.0,1.0
2023-06-13,WS-CI-001,WS,Cookware,SEG-01,27,1.0,1.0
2023-06-14,WS-CI-001,WS,Cookware,SEG-02,28,1.0,1.0
2023-06-15,WS-CI-001,WS,Cookware,SEG-02,33,1.0,1.0
2023-06-16,WS-CI-001,WS,Cookware,SEG-07,40,1.0,1.0
2023-06-17,WS-CI-001,WS,Cookware,SEG-05,37,1.0,1.0
2023-06-18,WS-CI-001,WS,Cookware,SEG-02,40,1.0,1.0
2023-06-19,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-06-20,WS-CI-001,WS,Cookware,SEG-08,27,1.0,1.0
2023-06-21,WS-CI-001,WS,Cookware,SEG-02,30,1.0,1.0
2023-06-22,WS-CI-001,WS,Cookware,SEG-06,28,1.0,1.0
2023-06-23,WS-CI-001,WS,Cookware,SEG-07,37,1.0,1.0
2023-06-24,WS-CI-001,WS,Cookware,SEG-01,44,1.0,1.0
2023-06-25,WS-CI-001,WS,Cookware,SEG-08,37,1.0,1.0
2023-06-26,WS-CI-001,WS,Cookware,SEG-10,36,1.0,1.0
2023-06-27,WS-CI-001,WS,Cookware,SEG-01,26,1.0,1.0
2023-06-28,WS-CI-001,WS,Cookware,SEG-01,32,1.0,1.0
2023-06-29,WS-CI-001,WS,Cookware,SEG-03,26,1.0,1.0
2023-06-30,WS-CI-001,WS,Cookware,SEG-07,43,1.0,1.0
2023-07-01,WS-CI-001,WS,Cookware,SEG-10,40,1.0,1.0
2023-07-02,WS-CI-001,WS,Cookware,SEG-04,35,1.0,1.0
2023-07-03,WS-CI-001,WS,Cookware,SEG-07,32,1.0,1.0
2023-07-04,WS-CI-001,WS,Cookware,SEG-01,26,1.0,1.0
2023-07-05,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-07-06,WS-CI-001,WS,Cookware,SEG-06,34,1.0,1.0
2023-07-07,WS-CI-001,WS,Cookware,SEG-01,33,1.0,1.0
2023-07-08,WS-CI-001,WS,Cookware,SEG-08,44,1.0,1.0
2023-07-09,WS-CI-001,WS,Cookware,SEG-09,34,1.0,1.0
2023-07-10,WS-CI-001,WS,Cookware,SEG-06,35,1.0,1.0
2023-07-11,WS-CI-001,WS,Cookware,SEG-02,30,1.0,1.0
2023-07-12,WS-CI-001,WS,Cookware,SEG-10,31,1.0,1.0
2023-07-13,WS-CI-001,WS,Cookware,SEG-08,30,1.0,1.0
2023-07-14,WS-CI-001,WS,Cookware,SEG-03,34,1.0,1.0
2023-07-15,WS-CI-001,WS,Cookware,SEG-04,44,1.0,1.0
2023-07-16,WS-CI-001,WS,Cookware,SEG-04,34,1.0,1.0
2023-07-17,WS-CI-001,WS,Cookware,SEG-05,28,1.0,1.0
2023-07-18,WS-CI-001,WS,Cookware,SEG-03,29,1.0,1.0
2023-07-19,WS-CI-001,WS,Cookware,SEG-09,28,1.0,1.0
2023-07-20,WS-CI-001,WS,Cookware,SEG-08,32,1.0,1.0
2023-07-21,WS-CI-001,WS,Cookware,SEG-01,38,1.0,1.0
2023-07-22,WS-CI-001,WS,Cookware,SEG-10,44,1.0,1.0
2023-07-23,WS-CI-001,WS,Cookware,SEG-06,42,1.0,1.0
2023-07-24,WS-CI-001,WS,Cookware,SEG-08,33,1.0,1.0
2023-07-25,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-07-26,WS-CI-001,WS,Cookware,SEG-04,29,1.0,1.0
2023-07-27,WS-CI-001,WS,Cookware,SEG-07,32,1.0,1.0
2023-07-28,WS-CI-001,WS,Cookware,SEG-10,36,1.0,1.0
2023-07-29,WS-CI-001,WS,Cookware,SEG-03,43,1.0,1.0
2023-07-30,WS-CI-001,WS,Cookware,SEG-08,38,1.0,1.0
2023-07-31,WS-CI-001,WS,Cookware,SEG-05,34,1.0,1.0
2023-08-01,WS-CI-001,WS,Cookware,SEG-05,27,1.0,1.0
2023-08-02,WS-CI-001,WS,Cookware,SEG-04,29,1.0,1.0
2023-08-03,WS-CI-001,WS,Cookware,SEG-07,34,1.0,1.0
2023-08-04,WS-CI-001,WS,Cookware,SEG-03,33,1.0,1.0
2023-08-05,WS-CI-001,WS,Cookware,SEG-09,35,1.0,1.0
2023-08-06,WS-CI-001,WS,Cookware,SEG-08,40,1.0,1.0
2023-08-07,WS-CI-001,WS,Cookware,SEG-01,31,1.0,1.0
2023-08-08,WS-CI-001,WS,Cookware,SEG-09,31,1.0,1.0
2023-08-09,WS-CI-001,WS,Cookware,SEG-03,29,1.0,1.0
2023-08-10,WS-CI-001,WS,Cookware,SEG-04,29,1.0,1.0
2023-08-11,WS-CI-001,WS,Cookware,SEG-06,35,1.0,1.0
2023-08-12,WS-CI-001,WS,Cookware,SEG-04,45,1.0,1.0
2023-08-13,WS-CI-001,WS,Cookware,SEG-01,40,1.0,1.0
2023-08-14,WS-CI-001,WS,Cookware,SEG-09,26,1.0,1.0
2023-08-15,WS-CI-001,WS,Cookware,SEG-02,29,1.0,1.0
2023-08-16,WS-CI-001,WS,Cookware,SEG-02,29,1.0,1.0
2023-08-17,WS-CI-001,WS,Cookware,SEG-08,30,1.0,1.0
2023-08-18,WS-CI-001,WS,Cookware,SEG-03,34,1.0,1.0
2023-08-19,WS-CI-001,WS,Cookware,SEG-09,46,1.0,1.0
2023-08-20,WS-CI-001,WS,Cookware,SEG-07,42,1.0,1.0
2023-08-21,WS-CI-001,WS,Cookware,SEG-03,26,1.0,1.0
2023-08-22,WS-CI-001,WS,Cookware,SEG-01,27,1.0,1.0
2023-08-23,WS-CI-001,WS,Cookware,SEG-10,29,1.0,1.0
2023-08-24,WS-CI-001,WS,Cookware,SEG-01,33,1.0,1.0
2023-08-25,WS-CI-001,WS,Cookware,SEG-07,35,1.0,1.0
2023-08-26,WS-CI-001,WS,Cookware,SEG-05,39,1.0,1.0
2023-08-27,WS-CI-001,WS,Cookware,SEG-07,41,1.0,1.0
2023-08-28,WS-CI-001,WS,Cookware,SEG-07,32,1.0,1.0
2023-08-29,WS-CI-001,WS,Cookware,SEG-06,29,1.0,1.0
2023-08-30,WS-CI-001,WS,Cookware,SEG-05,29,1.0,1.0
2023-08-31,WS-CI-001,WS,Cookware,SEG-08,32,1.0,1.0
2023-09-01,WS-CI-001,WS,Cookware,SEG-01,34,1.0,1.0
2023-09-02,WS-CI-001,WS,Cookware,SEG-02,44,1.0,1.0
2023-09-03,WS-CI-001,WS,Cookware,SEG-07,38,1.0,1.0
2023-09-04,WS-CI-001,WS,Cookware,SEG-03,29,1.0,1.0
2023-09-05,WS-CI-001,WS,Cookware,SEG-06,29,1.0,1.0
2023-09-06,WS-CI-001,WS,Cookware,SEG-04,27,1.0,1.0
2023-09-07,WS-CI-001,WS,Cookware,SEG-05,31,1.0,1.0
2023-09-08,WS-CI-001,WS,Cookware,SEG-04,38,1.0,1.0
2023-09-09,WS-CI-001,WS,Cookware,SEG-07,38,1.0,1.0
2023-09-10,WS-CI-001,WS,Cookware,SEG-03,40,1.0,1.0
2023-09-11,WS-CI-001,WS,Cookware,SEG-07,30,1.0,1.0
2023-09-12,WS-CI-001,WS,Cookware,SEG-03,29,1.0,1.0
2023-09-13,WS-CI-001,WS,Cookware,SEG-03,31,1.0,1.0
2023-09-14,WS-CI-001,WS,Cookware,SEG-02,25,1.0,1.0
2023-09-15,WS-CI-001,WS,Cookware,SEG-02,32,1.0,1.0
2023-09-16,WS-CI-001,WS,Cookware,SEG-02,40,1.0,1.0
2023-09-17,WS-CI-001,WS,Cookware,SEG-05,39,1.0,1.0
2023-09-18,WS-CI-001,WS,Cookware,SEG-08,32,1.0,1.0
2023-09-19,WS-CI-001,WS,Cookware,SEG-02,29,1.0,1.0
2023-09-20,WS-CI-001,WS,Cookware,SEG-02,34,1.0,1.0
2023-09-21,WS-CI-001,WS,Cookware,SEG-05,28,1.0,1.0
2023-09-22,WS-CI-001,WS,Cookware,SEG-07,39,1.0,1.0
2023-09-23,WS-CI-001,WS,Cookware,SEG-10,41,1.0,1.0
2023-09-24,WS-CI-001,WS,Cookware,SEG-05,40,1.0,1.0
2023-09-25,WS-CI-001,WS,Cookware,SEG-03,38,1.0,1.0
2023-09-26,WS-CI-001,WS,Cookware,SEG-01,30,1.0,1.0
2023-09-27,WS-CI-001,WS,Cookware,SEG-02,30,1.0,1.0
2023-09-28,WS-CI-001,WS,Cookware,SEG-02,34,1.0,1.0
2023-09-29,WS-CI-001,WS,Cookware,SEG-02,38,1.0,1.0
2023-09-30,WS-CI-001,WS,Cookware,SEG-01,39,1.0,1.0
2023-10-01,WS-CI-001,WS,Cookware,SEG-05,51,1.3,1.0
2023-10-02,WS-CI-001,WS,Cookware,SEG-03,36,1.3,1.0
2023-10-03,WS-CI-001,WS,Cookware,SEG-10,36,1.3,1.0
2023-10-04,WS-CI-001,WS,Cookware,SEG-05,39,1.3,1.0
2023-10-05,WS-CI-001,WS,Cookware,SEG-07,38,1.3,1.0
2023-10-06,WS-CI-001,WS,Cookware,SEG-02,47,1.3,1.0
2023-10-07,WS-CI-001,WS,Cookware,SEG-09,54,1.3,1.0
2023-10-08,WS-CI-001,WS,Cookware,SEG-05,52,1.3,1.0
2023-10-09,WS-CI-001,WS,Cookware,SEG-09,40,1.3,1.0
2023-10-10,WS-CI-001,WS,Cookware,SEG-06,35,1.3,1.0
2023-10-11,WS-CI-001,WS,Cookware,SEG-04,42,1.3,1.0
2023-10-12,WS-CI-001,WS,Cookware,SEG-04,38,1.3,1.0
2023-10-13,WS-CI-001,WS,Cookware,SEG-02,48,1.3,1.0
2023-10-14,WS-CI-001,WS,Cookware,SEG-01,60,1.3,1.0
2023-10-15,WS-CI-001,WS,Cookware,SEG-10,51,1.3,1.0
2023-10-16,WS-CI-001,WS,Cookware,SEG-05,39,1.3,1.0
2023-10-17,WS-CI-001,WS,Cookware,SEG-08,37,1.3,1.0
2023-10-18,WS-CI-001,WS,Cookware,SEG-04,41,1.3,1.0
2023-10-19,WS-CI-001,WS,Cookware,SEG-01,40,1.3,1.0
2023-10-20,WS-CI-001,WS,Cookware,SEG-06,41,1.3,1.0
2023-10-21,WS-CI-001,WS,Cookware,SEG-01,57,1.3,1.0
2023-10-22,WS-CI-001,WS,Cookware,SEG-02,53,1.3,1.0
2023-10-23,WS-CI-001,WS,Cookware,SEG-05,41,1.3,1.0
2023-10-24,WS-CI-001,WS,Cookware,SEG-03,39,1.3,1.0
2023-10-25,WS-CI-001,WS,Cookware,SEG-10,38,1.3,1.0
2023-10-26,WS-CI-001,WS,Cookware,SEG-01,40,1.3,1.027
2023-10-27,WS-CI-001,WS,Cookware,SEG-08,42,1.3,1.032
2023-10-28,WS-CI-001,WS,Cookware,SEG-06,61,1.3,1.037
2023-10-29,WS-CI-001,WS,Cookware,SEG-08,55,1.3,1.042
2023-10-30,WS-CI-001,WS,Cookware,SEG-02,46,1.3,1.049
2023-10-31,WS-CI-001,WS,Cookware,SEG-05,45,1.3,1.056
2023-11-01,WS-CI-001,WS,Cookware,SEG-04,60,1.8,1.065
2023-11-02,WS-CI-001,WS,Cookware,SEG-04,62,1.8,1.075
2023-11-03,WS-CI-001,WS,Cookware,SEG-09,58,1.8,1.114
2023-11-04,WS-CI-001,WS,Cookware,SEG-10,93,1.8,1.133
2023-11-05,WS-CI-001,WS,Cookware,SEG-03,81,1.8,1.155
2023-11-06,WS-CI-001,WS,Cookware,SEG-06,70,1.8,1.181
2023-11-07,WS-CI-001,WS,Cookware,SEG-06,65,1.8,1.211
2023-11-08,WS-CI-001,WS,Cookware,SEG-07,69,1.8,1.247
2023-11-09,WS-CI-001,WS,Cookware,SEG-10,77,1.8,1.289
2023-11-10,WS-CI-001,WS,Cookware,SEG-02,89,1.8,1.338
2023-11-11,WS-CI-001,WS,Cookware,SEG-02,109,1.8,1.396
2023-11-12,WS-CI-001,WS,Cookware,SEG-06,103,1.8,1.464
2023-11-13,WS-CI-001,WS,Cookware,SEG-02,66,1.8,1.572
2023-11-14,WS-CI-001,WS,Cookware,SEG-02,85,1.8,1.675
2023-11-15,WS-CI-001,WS,Cookware,SEG-01,86,1.8,1.797
2023-11-16,WS-CI-001,WS,Cookware,SEG-01,117,1.8,1.943
2023-11-17,WS-CI-001,WS,Cookware,SEG-04,141,1.8,2.118
2023-11-18,WS-CI-001,WS,Cookware,SEG-06,168,1.8,2.327
2023-11-19,WS-CI-001,WS,Cookware,SEG-03,174,1.8,2.578
2023-11-20,WS-CI-001,WS,Cookware,SEG-02,163,1.8,2.908
2023-11-21,WS-CI-001,WS,Cookware,SEG-07,165,1.8,3.275
2023-11-22,WS-CI-001,WS,Cookware,SEG-07,171,1.8,3.719
2023-11-23,WS-CI-001,WS,Cookware,SEG-04,203,1.8,4.257
2023-11-24,WS-CI-001,WS,Cookware,SEG-07,193,1.8,3.026
2023-11-25,WS-CI-001,WS,Cookware,SEG-09,132,1.8,1.616
2023-11-26,WS-CI-001,WS,Cookware,SEG-08,133,1.8,2.006
2023-11-27,WS-CI-001,WS,Cookware,SEG-06,146,1.8,2.471
2023-11-28,WS-CI-001,WS,Cookware,SEG-06,47,1.8,0.854
2023-11-29,WS-CI-001,WS,Cookware,SEG-10,46,1.8,0.957
2023-11-30,WS-CI-001,WS,Cookware,SEG-04,57,1.8,1.046
2023-12-01,WS-CI-001,WS,Cookware,SEG-05,92,2.5,1.097
2023-12-02,WS-CI-001,WS,Cookware,SEG-06,130,2.5,1.108
2023-12-03,WS-CI-001,WS,Cookware,SEG-09,121,2.5,1.121
2023-12-04,WS-CI-001,WS,Cookware,SEG-08,84,2.5,1.136
2023-12-05,WS-CI-001,WS,Cookware,SEG-01,86,2.5,1.153
2023-12-06,WS-CI-001,WS,Cookware,SEG-02,92,2.5,1.171
2023-12-07,WS-CI-001,WS,Cookware,SEG-03,97,2.5,1.192
2023-12-08,WS-CI-001,WS,Cookware,SEG-07,108,2.5,1.215
2023-12-09,WS-CI-001,WS,Cookware,SEG-05,143,2.5,1.241
2023-12-10,WS-CI-001,WS,Cookware,SEG-03,113,2.5,1.27
2023-12-11,WS-CI-001,WS,Cookware,SEG-02,102,2.5,1.303
2023-12-12,WS-CI-001,WS,Cookware,SEG-07,90,2.5,1.34
2023-12-13,WS-CI-001,WS,Cookware,SEG-07,106,2.5,1.381
2023-12-14,WS-CI-001,WS,Cookware,SEG-10,104,2.5,1.427
2023-12-15,WS-CI-001,WS,Cookware,SEG-05,129,2.5,1.478
2023-12-16,WS-CI-001,WS,Cookware,SEG-05,168,2.5,1.536
